STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_POPES_SUB_001,Year at 30 June,AREA_POPES_SUB_001,Area,MEASURE_POPES_SUB_001,Measure,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03400,Stratford district,NETMIG,,90,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03400,Stratford district,POP,,10300,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03500,South Taranaki district,NETINTERNATIONAL,,50,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03500,South Taranaki district,NETMIG,,180,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03500,South Taranaki district,POP,,29800,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03600,Ruapehu district,NETINTERNATIONAL,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03600,Ruapehu district,NETMIG,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03600,Ruapehu district,POP,,13250,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03700,Whanganui district,NETINTERNATIONAL,,-30,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03700,Whanganui district,NETMIG,,-30,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03700,Whanganui district,POP,,48000,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03800,Rangitikei district,NETINTERNATIONAL,,10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03800,Rangitikei district,NETMIG,,30,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03800,Rangitikei district,POP,,16250,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03900,Manawatu district,NETINTERNATIONAL,,-20,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03900,Manawatu district,NETMIG,,300,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,03900,Manawatu district,POP,,33700,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04000,Palmerston North city,NETINTERNATIONAL,,-250,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04000,Palmerston North city,NETMIG,,-830,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04000,Palmerston North city,POP,,89900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04100,Tararua district,NETINTERNATIONAL,,10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04100,Tararua district,NETMIG,,80,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04100,Tararua district,POP,,19000,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04200,Horowhenua district,NETINTERNATIONAL,,-30,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04200,Horowhenua district,NETMIG,,270,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04200,Horowhenua district,POP,,36500,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04300,Kapiti Coast district,NETINTERNATIONAL,,-50,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04300,Kapiti Coast district,NETMIG,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04300,Kapiti Coast district,POP,,57100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04400,Porirua city,NETINTERNATIONAL,,-100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04400,Porirua city,NETMIG,,-490,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04400,Porirua city,POP,,60900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04500,Upper Hutt city,NETINTERNATIONAL,,-100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04500,Upper Hutt city,NETMIG,,-140,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04500,Upper Hutt city,POP,,46900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04600,Lower Hutt city,NETINTERNATIONAL,,-240,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04600,Lower Hutt city,NETMIG,,-960,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04600,Lower Hutt city,POP,,111600,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04700,Wellington city,NETINTERNATIONAL,,-2000,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04700,Wellington city,NETMIG,,-3900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04700,Wellington city,POP,,212300,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04800,Masterton district,NETINTERNATIONAL,,40,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04800,Masterton district,NETMIG,,440,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04800,Masterton district,POP,,28900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04900,Carterton district,NETINTERNATIONAL,,-20,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04900,Carterton district,NETMIG,,110,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,04900,Carterton district,POP,,10200,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05000,South Wairarapa district,NETINTERNATIONAL,,-40,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05000,South Wairarapa district,NETMIG,,70,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05000,South Wairarapa district,POP,,11750,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05100,Tasman district,NETINTERNATIONAL,,-150,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05100,Tasman district,NETMIG,,500,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05100,Tasman district,POP,,58500,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05200,Nelson city,NETINTERNATIONAL,,60,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05200,Nelson city,NETMIG,,-100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05200,Nelson city,POP,,54500,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05300,Marlborough district,NETINTERNATIONAL,,-320,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05300,Marlborough district,NETMIG,,-190,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05300,Marlborough district,POP,,51000,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05400,Kaikoura district,NETINTERNATIONAL,,-30,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05400,Kaikoura district,NETMIG,,20,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05400,Kaikoura district,POP,,4190,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05500,Buller district,NETINTERNATIONAL,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05500,Buller district,NETMIG,,80,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05500,Buller district,POP,,10350,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05600,Grey district,NETINTERNATIONAL,,70,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05600,Grey district,NETMIG,,90,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05600,Grey district,POP,,14550,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05700,Westland district,NETINTERNATIONAL,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05700,Westland district,NETMIG,,10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05700,Westland district,POP,,8940,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05800,Hurunui district,NETINTERNATIONAL,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05800,Hurunui district,NETMIG,,140,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05800,Hurunui district,POP,,13750,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05900,Waimakariri district,NETINTERNATIONAL,,-120,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05900,Waimakariri district,NETMIG,,1100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,05900,Waimakariri district,POP,,67300,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06000,Christchurch city,NETINTERNATIONAL,,-1200,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06000,Christchurch city,NETMIG,,60,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06000,Christchurch city,POP,,399400,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06200,Selwyn district,NETINTERNATIONAL,,-190,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06200,Selwyn district,NETMIG,,3000,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06200,Selwyn district,POP,,77900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06300,Ashburton district,NETINTERNATIONAL,,70,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06300,Ashburton district,NETMIG,,220,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06300,Ashburton district,POP,,36400,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06400,Timaru district,NETINTERNATIONAL,,0,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06400,Timaru district,NETMIG,,120,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06400,Timaru district,POP,,48600,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06500,Mackenzie district,NETINTERNATIONAL,,-20,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06500,Mackenzie district,NETMIG,,-60,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06500,Mackenzie district,POP,,5360,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06600,Waimate district,NETINTERNATIONAL,,20,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06600,Waimate district,NETMIG,,40,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06600,Waimate district,POP,,8410,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06700,Chatham Islands territory,NETINTERNATIONAL,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06700,Chatham Islands territory,NETMIG,,0,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06700,Chatham Islands territory,POP,,710,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06800,Waitaki district,NETINTERNATIONAL,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06800,Waitaki district,NETMIG,,160,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06800,Waitaki district,POP,,24100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06900,Central Otago district,NETINTERNATIONAL,,80,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06900,Central Otago district,NETMIG,,550,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,06900,Central Otago district,POP,,25200,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07000,Queenstown-Lakes district,NETINTERNATIONAL,,-920,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07000,Queenstown-Lakes district,NETMIG,,-20,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07000,Queenstown-Lakes district,POP,,47300,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07100,Dunedin city,NETINTERNATIONAL,,-360,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07100,Dunedin city,NETMIG,,-140,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07100,Dunedin city,POP,,134500,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07200,Clutha district,NETINTERNATIONAL,,100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07200,Clutha district,NETMIG,,100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07200,Clutha district,POP,,18800,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07300,Southland district,NETINTERNATIONAL,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07300,Southland district,NETMIG,,-190,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07300,Southland district,POP,,32700,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07400,Gore district,NETINTERNATIONAL,,20,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07400,Gore district,NETMIG,,-10,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07400,Gore district,POP,,12950,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07500,Invercargill city,NETINTERNATIONAL,,130,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07500,Invercargill city,NETMIG,,-30,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07500,Invercargill city,POP,,57000,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07600,Auckland,NETINTERNATIONAL,,-9900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07600,Auckland,NETMIG,,-21500,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07600,Auckland,POP,,1694000,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07601,Rodney local board area,NETINTERNATIONAL,,-210,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07601,Rodney local board area,NETMIG,,1400,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07601,Rodney local board area,POP,,78600,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07602,Hibiscus and Bays local board area,NETINTERNATIONAL,,-670,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07602,Hibiscus and Bays local board area,NETMIG,,-250,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07602,Hibiscus and Bays local board area,POP,,115900,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07603,Upper Harbour local board area,NETINTERNATIONAL,,-790,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07603,Upper Harbour local board area,NETMIG,,270,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07603,Upper Harbour local board area,POP,,75100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07604,Kaipatiki local board area,NETINTERNATIONAL,,-800,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07604,Kaipatiki local board area,NETMIG,,-2300,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07604,Kaipatiki local board area,POP,,90100,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07605,Devonport-Takapuna local board area,NETINTERNATIONAL,,-560,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07605,Devonport-Takapuna local board area,NETMIG,,-1200,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07605,Devonport-Takapuna local board area,POP,,59400,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07606,Henderson-Massey local board area,NETINTERNATIONAL,,-530,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07606,Henderson-Massey local board area,NETMIG,,-1600,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07606,Henderson-Massey local board area,POP,,127500,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07607,Waitakere Ranges local board area,NETINTERNATIONAL,,-150,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07607,Waitakere Ranges local board area,NETMIG,,-800,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07607,Waitakere Ranges local board area,POP,,54800,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07608,Aotea/Great Barrier local board area,NETINTERNATIONAL,,0,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07608,Aotea/Great Barrier local board area,NETMIG,,40,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07608,Aotea/Great Barrier local board area,POP,,1180,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07609,Waiheke local board area,NETINTERNATIONAL,,-230,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07609,Waiheke local board area,NETMIG,,-400,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07609,Waiheke local board area,POP,,9050,
DATAFLOW,STATSNZ:POPES_SUB_001(1.0),"Subnational population component changes and median age (RC, TA), at 30 June 2018-2024",I,2022,2022,07610,Waitemata local board area,NETINTERNATIONAL,,-1500,
